"gid","name","status","geom","len"
5218,"дорога №5218",False,"0105000020E6100000010000000102000000020000006AB702AF3BDE4640923AA69311944E40972B723E2BDE4640574E8C7626944E40",NULL
5219,"дорога №5219",True,"0105000020E6100000010000000102000000020000006ECE77A686DE4640072D7F19E7934E40FFE1F8EB5FDE464043B00518F1934E40",NULL
5220,"дорога №5220",True,"0105000020E6100000010000000102000000030000004EA4EA0DADDE46409ADDA4B3DD934E40E1D5CD2099DE46401B4EF454E2934E406ECE77A686DE4640072D7F19E7934E40",NULL
5221,"дорога №5221",False,"0105000020E6100000010000000102000000150000005105ED1F55C7464082BA922E476F4E40C22BEEE478C646400FB40243566F4E407FFB3A70CEC44640B697D98C786F4E40F379200D02C4464061A4BCFB886F4E4077DC4B755CC146408D429259BD6F4E40B64C86E3F9C04640A7F22CF7B86F4E404122122ADDC04640B2553838C76F4E403D8D6AC7C3C04640E662C21EC96F4E40D298FF46F1BF4640388600E0D86F4E4040BA7DFBDFBE46403FD12B54ED6F4E405BE8EF4A37BD4640A0B250210D704E400FC29261CBBC4640B48E4F6D15704E40EBD09FEC1CBB4640FCCB498336704E40A2FABD03F2BA4640716605D039704E40664925E1E7B84640C80A7E1B62704E40BFD8D6AAB8B846406DFBC33B65704E40DAF280689CB746408156050F78704E408C54CECDEDB446405DEB41F79B704E40DD8431D8C3B3464048CD0D3CAD704E404B146B0256B34640BB55212FB5704E4019FCA2A943B34640D2EDDBFFB6704E40",NULL
5222,"дорога №5222",False,"0105000020E610000001000000010200000003000000161B4EF454B34640A91F8AB8EF704E4019FCA2A943B34640D2EDDBFFB6704E40868DB27E33B3464010142E9A84704E40",NULL
5223,"дорога №5223",True,"0105000020E610000001000000010200000002000000868DB27E33B3464010142E9A84704E403340587CF9B24640CB924AC2CF6F4E40",NULL
5238,"дорога №5238",False,"0105000020E61000000100000001020000000700000077CA598E462847401070AD9BF7654E402821A2E2492847402856574FF7654E40E740C52753284740D50F45DCF7654E400F52A68757284740990B0165F8654E40C51D6FF25B28474069595249F8654E40D470804F62284740CF0A56E6F7654E4098A3C7EF6D284740B125F5AFF6654E40",NULL
5242,"дорога №5242",False,"0105000020E610000001000000010200000003000000CF520D56F7154740A18BE145BA634E40DA9E6A3EF81547406028BBF48A634E404E89DAECFE154740998F5A176D634E40",NULL
5243,"дорога №5243",False,"0105000020E610000001000000010200000015000000366ED685C40A4740322C353113634E40AE4104C1880A4740E4EA11B413634E403D6EAE505A0A474074E5FDC929634E401BE3795F4B0A4740DC6FA3B72E634E4084503981440A4740DA77A0A932634E401F9CF463380A47406F9C14E63D634E401D3C139A240A47405C14877D4C634E40CE7234A20F0A47405C1D007157634E401BB6D210FA094740A0C552245F634E406376BB03E10947403D1E447C71634E406A8FCD44C7094740ED5D280582634E4043FC68DDAB09474018AD48F196634E40D4388A62A8094740450598439C634E401B5B199EA80947407DA9447EA2634E40F3661E0AB0094740CC553DAAAB634E40933E085CB20947404B4453D1B3634E407D86263F980947407DDE9E31DD634E40A8DAB80F8A0947400CA2FF2FE8634E4029E96168750947400873BB97FB634E408B5C26796409474075C295FD04644E40F3AB39403009474091AD78341F644E40",NULL
5432,"дорога №5432",True,"0105000020E61000000100000001020000000B000000E58700964B2D47409696917A4F694E40C1351C3B4D2D47407FCD830541694E406D1D1CEC4D2D474095980C6C3A694E40C6D8AE754E2D47406269E04735694E4026B90DB44C2D4740C4FFC2972E694E402EFEB627482D47404E31BDB32C694E401F49490F432D4740AE539BEE2B694E40416C9F443A2D474055F42CAD2B694E4029D9A0E52F2D47409C72E0302C694E403C2DE4B6222D47406659E6632D694E40F1B8A816112D474065952DED2F694E40",NULL
5433,"дорога №5433",False,"0105000020E61000000100000001020000000C000000F6926BAFAA294740FFB91E3B5E674E4096BB8564B72947409509641B5D674E40102A2790C82947404DB38A485E674E4016078662E129474034F5BA4560674E400B9CC7BCE92947403B342C465D674E4030A7BA360A2A4740982144E856674E407E4D7BEF142A474069E55E6056674E40D7DD3CD5212A4740F81510FF55674E40028640892A2A4740B2FFF0A952674E40151450F2342A47403EE76ED74B674E409D99057F642A47408C3045B934674E409FB7674C772A47403C084B862D674E40",NULL
5434,"дорога №5434",False,"0105000020E61000000100000001020000000A00000044053D8A292B474025F213BD42664E4028092EFB1A2B4740351D4B6947664E40A0C6BDF90D2B47407B0B900D49664E408B6B7C26FB2A47408F15A17D51664E40E1C336F3F52A4740F2E20EE555664E40E22D4613DE2A47408AD7AB7E5B664E40707D586FD42A4740AB11B00C60664E40A425451ACB2A47407A00E6B56D664E4015BE0864C02A474028B517D176664E40A48F543AB32A4740B217659181664E40",NULL
5435,"дорога №5435",True,"0105000020E610000001000000010200000007000000A52C431CEB3A474003ECA35357784E4046555DD1F73A4740217B18B556784E405E58ED50033B4740E6BE8BAD56784E4063186657103B474062365C3F58784E40C97CF612193B474013EF004F5A784E408BD69B621F3B4740F4B578C25C784E4010E445CB263B4740C24D469561784E40",NULL
5436,"дорога №5436",True,"0105000020E6100000010000000102000000130000000C4169030B1847406448049953604E4013F06B240918474049FF81284E604E40556F682508184740972C38CD4C604E40BC404981051847402D9622F94A604E4037D77AD0FD174740242E5B4645604E40DED9684AFC174740E3A029E043604E40677BF486FB174740C65FA46142604E40FCDEA63FFB1747409DB81CAF40604E4033E43334F9174740B08D1DF928604E40696DBF21F9174740B2CDD77624604E40E02D90A0F8174740545B45DA21604E40EDE181B7F6174740B5F9241C1F604E40487B7203F41747405D8C81751C604E4020C6B5EBEF174740ED0A22F719604E401702CAF0E917474077FA9C1617604E4098947142D7174740A5F9BE130E604E407A89B14CBF174740DC51F75C01604E40A868F68AB81747403DDC69C6FD5F4E409900B2C68F174740816ACDA0EB5F4E40",NULL
5554,"дорога №5554",False,"0105000020E610000001000000010200000003000000C5B2F4FCC4CC4640DF4037EAD7954E40D89134C9D9CC464057F95404EE954E40316FD205F1CC464062E15A281A964E40",NULL
5596,"дорога №5596",False,"0105000020E610000001000000010200000009000000A813758B65E2464031FB2B1A21944E4087808D356DE24640A79B1FDA22944E40E797778B76E246400BB77C2425944E40BE558D1480E24640B66A323E27944E40A9143B1A87E2464021A523CA28944E409692E52494E246406D36FBA82B944E40E6D7C523A7E2464047205ED72F944E4038328FFCC1E246401A2DACC035944E405534D6FECEE246400C45701239944E40",NULL
5696,"дорога №5696",True,"0105000020E610000001000000010200000004000000A000E54A98AA4640983DBFDEB3964E40B77BB94F8EAA4640B71F95078E964E40492B63E87DAA4640FE55911B8F964E40C197B1826CAA46402624953F90964E40",NULL
5702,"дорога №5702",True,"0105000020E6100000010000000102000000160000001C9E8D7A2EAB4640FC0A3843A2984E40E64AF37D27AB4640426B346F8B984E405CFC12961DAB46402393420F6B984E40E312EC6415AB4640306FC44950984E40397CD28904AB46402C02AD0A1E984E40E29B5C42F4AA464039FA4E82ED974E40A2FABD03F2AA4640DD51ADCFE6974E40AC4BD75DEAAA464030E2F1A3D0974E406108EF61E5AA46402C8A0DCCC0974E405061B6AEE2AA4640C581A158B8974E40B8DCAA35DEAA4640A93DDB59AA974E40C626439FD9AA464098D5E0229C974E40C9247E20D4AA464089D57A1A8B974E40172422A1D2AA46402D55B31886974E40E2CEE04AD1AA464018C627AE74974E40FE486CD2C8AA4640FD5C7EF156974E40ECBA5C69BEAA4640CEAF41BA33974E405BD1E638B7AA4640F71CFDD41D974E4003644392B4AA4640B9C1508715974E40ABF69FEBB1AA4640DB5438DD0D974E40DF0E1EB7A9AA4640A6AB85A3F5964E406A32E36DA5AA46408BB5AE87E5964E40",NULL
5703,"дорога №5703",False,"0105000020E610000001000000010200000011000000211A828879DD4640611CB7F358944E4049EE55D059DD4640E230E24C5D944E40F1A54B5A4CDD4640FFCD8B135F944E401C8EF85FF8DC4640F3284B636A944E40C41D1439E9DC46402864E76D6C944E40A6A77E94C7DC464037610CF670944E40C779A466B4DC46405A17128B73944E400F289B7285DC4640C8444AB379944E4003A5B27279DC46400E61A17B7B944E40ED7F80B56ADC464061E3FA777D944E408F3287495DDC46408F8F71207F944E40C3407C050EDC464078280AF489944E40591C29B6DDDB46401B69047690944E403B15151681DB4640746F8FEF9C944E40A46A60504BDB46405352712DA4944E40D025C1C018DB4640736C98FCAA944E405825EC3603DB4640FAB9FCE2AD944E40",NULL
5704,"дорога №5704",False,"0105000020E610000001000000010200000005000000AAAE8DC23FDF4640A6E6BC10BC934E40E424DE4B2BDF464026570CB2C0934E40FD5DE9C605DF46401C1A6030C9934E40E29B5C42F4DE4640979F6527CD934E404EA4EA0DADDE46409ADDA4B3DD934E40",NULL
5705,"дорога №5705",False,"0105000020E610000001000000010200000002000000D404F63D8FDF46403EA18D12AA934E40AAAE8DC23FDF4640A6E6BC10BC934E40",NULL
5706,"дорога №5706",True,"0105000020E6100000010000000102000000050000001CE49AA7DFDF4640B08D78B29B934E4026B6717ACDDF4640BBA58B039E934E4057AA5505B4DF4640EF0802BFA1934E40E1E93AF999DF4640E633EA6BA7934E40D404F63D8FDF46403EA18D12AA934E40",NULL
5707,"дорога №5707",False,"0105000020E6100000010000000102000000040000009E7F16A64AE04640CDE26A099E934E402C7304BA40E046407AFEB4519D934E4024777D8BF3DF4640AB18F89B9A934E401CE49AA7DFDF4640B08D78B29B934E40",NULL
5708,"дорога №5708",False,"0105000020E6100000010000000102000000110000009E7F16A64AE04640CDE26A099E934E40ADA7565F5DE04640B73FBC53A6934E40B108B42A78E046406BB75D68AE934E40DCDF8F91A2E046404DE9AA8ABA934E406089ACDADAE04640333C516DCB934E40732376B7FCE04640C991CEC0C8934E40A77E390E17E14640498C54CECD934E4054EBB3B920E1464014C48A64D9934E40D982948E28E1464027FCADF8E1934E40CD3FFA264DE14640DA5E6633E2934E40E852B70E69E14640604A6E5EE6934E40BF78AB538AE14640233ABA00EA934E40B88DAB36A4E146407DCD72D9E8934E4081A8458EBEE146409ACC785BE9934E40047C6DECC8E146405DBCC4FDEC934E402273C009E0E14640BFB10C16F3934E408B37328FFCE14640E2C96E66F4934E40",NULL
5709,"дорога №5709",True,"0105000020E61000000100000001020000000A000000FED7B96933E14640611E8D9EB6934E4058B9612530E14640B5087BC9B5934E40ED551AE725E146408115962EB3934E409DFCCC0F12E146402A9ABD22AE934E4005AE861FF7E046407BC5AE48A7934E409D2919A5F0E046401C1FD214A6934E404A141049E3E04640009CCD99A3934E409801C2E2CBE04640A90650429F934E409D33FD6DAAE04640446FF1F09E934E406079EB5795E0464061889CBE9E934E40",NULL
5710,"дорога №5710",True,"0105000020E6100000010000000102000000020000006079EB5795E0464061889CBE9E934E409E7F16A64AE04640CDE26A099E934E40",NULL
5719,"дорога №5719",True,"0105000020E610000001000000010200000012000000F21593ED32D646400CF9B1930B6E4E40B68C8AEE0FD64640B993E3A9A26D4E40056F48A302D646404A37D3CE7A6D4E40BC45BB65E2D54640614E756D146D4E404C3A257BDFD546405F6DD62A0B6D4E4069A0432AD6D54640D33FD2F1E26C4E40D0019365D2D546407C5F5CAAD26C4E40712DA40DD1D54640D712F241CF6C4E40BF901F3BB9D54640C778DED7926C4E406EE6EB8DB5D54640B686AD34846C4E40F2B6D26BB3D54640568330B77B6C4E40DABCBBDFB2D54640B6D95889796C4E409E81EC50A8D54640A1759EC25B6C4E40AD4786C1A1D5464087719241496C4E401BF67B629DD54640EDD79DEE3C6C4E408CCB02379CD54640E37D0BA1396C4E400C2DA17197D546404974852D2C6C4E401A5D948F93D54640B3AB3539216C4E40",NULL
5720,"дорога №5720",False,"0105000020E610000001000000010200000004000000D720826044D646407E4B4A8B446E4E40BAC5579643D646400CA1945A396E4E404BB7802B34D64640DBC4C9FD0E6E4E40F21593ED32D646400CF9B1930B6E4E40",NULL
5721,"дорога №5721",True,"0105000020E6100000010000000102000000080000005534D6FECEE246400C45701239944E40E16FC50FDFE2464011244AD63C944E40C31CF3F054E34640D37B743458944E4061A92EE065E346407E8516235C944E40A409CA236EE346402F10A90E5E944E40E98A08B595E346409270C6D56D944E404CC9CDCBBCE346403750E09D7C944E40169FA7A6C9E346405FEBF76981944E40",NULL
5722,"дорога №5722",False,"0105000020E610000001000000010200000002000000169FA7A6C9E346405FEBF76981944E40E9F224F9DCE3464072B190D288944E40",NULL
5723,"дорога №5723",True,"0105000020E610000001000000010200000006000000289600A19AE046401B1EB1CC11824E4034FDC863BCE046402F7E648401824E40355772BAD1E046401E47BDF1FF814E40ADDC0BCC0AE146404E30F7240B824E4059CB530C46E1464030568AD3FF814E4014C0FE244FE14640BFAC8E16FE814E40",NULL
5724,"дорога №5724",False,"0105000020E6100000010000000102000000050000008B581F6A36E046405799846632824E402517ADED37E0464093F9EC2532824E40AE5AE37D66E046405D1F31D527824E40E8F4616298E04640F61384E112824E40289600A19AE046401B1EB1CC11824E40",NULL
5725,"дорога №5725",True,"0105000020E61000000100000001020000000900000095FA0D6EC6DF4640822B8F24F7814E40547FCEEEDADF4640F35F7BC102824E40E3288AA1E6DF46408491A86109824E40040AAB67F7DF4640F61384E112824E406F7B270B04E0464037001B1021824E4096E82CB308E046407263C44F2D824E40E5C2370312E046400F15996F33824E4060F591A520E046409D0BC80336824E408B581F6A36E046405799846632824E40",NULL
5726,"дорога №5726",True,"0105000020E61000000100000001020000000B000000D2753CC159DF464073F6CE68AB814E408CDB68006FDF4640A5564E31BD814E4007F41D577EDF4640876EF607CA814E40A415849785DF464013E92395CE814E40A5AE6B6A8FDF46404055E0BFD4814E401CD4D9249ADF46400139BC7BDB814E40499CBA97A0DF46400574BA87DF814E4098AA0F7FA8DF46403E7AC37DE4814E403A72497ABDDF4640D82725A9F1814E4054596F2FC4DF4640EDCD14DFF5814E4095FA0D6EC6DF4640822B8F24F7814E40",NULL
5727,"дорога №5727",True,"0105000020E610000001000000010200000016000000E3B32BE395DF4640BE254A8CAF804E4043588D25ACDF46405CA49AA3D8804E40A1F831E6AEDF4640175BADB8DD804E405F09A4C4AEDF464040BA7DFBDF804E409B0DE83BAEDF4640A1A3552DE9804E4095229E91ADDF4640AD6EF59CF4804E408FE62384A2DF4640D925AAB706814E40F3823E479ADF464002EA173614814E406123FF8293DF4640982E69311D814E402558C1148ADF464014AFB2B629814E40D5496C2D82DF464045B2913534814E40F047F6AD7BDF46407C6473D53C814E408E1E64FE76DF4640558A1D8D43814E40CD3A884270DF464085798F334D814E40E7C2482F6ADF4640B02193E755814E405875B1C45EDF46402577D84466814E40E9972DFE5BDF46405E3B623E6A814E406704C01D4DDF464077D7D9907F814E40C1ABE5CE4CDF46405C1BCF0C87814E40621976734CDF4640510C35AF8F814E40DA2A775556DF4640ED444948A4814E40D2753CC159DF464073F6CE68AB814E40",NULL
5728,"дорога №5728",True,"0105000020E610000001000000010200000003000000DEB9E64471DF46405BDBCA0171804E4099D29FA28FDF46401768D201A4804E40E3B32BE395DF4640BE254A8CAF804E40",NULL
5729,"дорога №5729",True,"0105000020E6100000010000000102000000020000003386DE8728DF464070928BD6F67F4E40DEB9E64471DF46405BDBCA0171804E40",NULL
5730,"дорога №5730",True,"0105000020E61000000100000001020000000300000096A0754309DF46404A89134EC17F4E409E1FEB4E1CDF46401BC4BDE8E17F4E403386DE8728DF464070928BD6F67F4E40",NULL
5731,"дорога №5731",False,"0105000020E6100000010000000102000000060000004124E8D43ADF4640F1D4230D6E7F4E4012D3CFE517DF464050FD8348867F4E406A0F20E80DDF4640BEBD6BD0977F4E409C8BBFED09DF46401AC231CB9E7F4E40645DDC4603DF4640B7BEFEDAB07F4E4096A0754309DF46404A89134EC17F4E40",NULL
5732,"дорога №5732",True,"0105000020E6100000010000000102000000020000006F07342262DF46405F2FA8CA527F4E404124E8D43ADF4640F1D4230D6E7F4E40",NULL
5733,"дорога №5733",False,"0105000020E61000000100000001020000000500000080C86CDAD6DF4640EE7A698A007F4E40BE970C1181DF4640C3B414353D7F4E40CFC53AB077DF46407E65EFD6437F4E40200BD12170DF464022084614497F4E406F07342262DF46405F2FA8CA527F4E40",NULL
5734,"дорога №5734",False,"0105000020E61000000100000001020000000F00000038BEF6CC92DF4640D3F9F02C417E4E40BAB3C068A0DF4640A43C4E2C4B7E4E40655012B7AFDF464063E06F6A567E4E40FF9CDDB5DFDF46408C88BDAB797E4E40AB590CC3ECDF4640B13F3F42837E4E4091FDE20808E04640382394089E7E4E40DD8EBAE70AE04640A67EDE54A47E4E402E39EE940EE04640C636A968AC7E4E40FB6E5FAC14E04640D78A36C7B97E4E409F22E2410EE046405E995C31C87E4E40E3C1BB010BE046408A75AA7CCF7E4E4091FDE20808E0464069A0432AD67E4E407E01BD70E7DF46408F554ACFF47E4E40F308C95DDFDF4640EBBB6C85FA7E4E4080C86CDAD6DF4640EE7A698A007F4E40",NULL
5735,"дорога №5735",False,"0105000020E61000000100000001020000000F000000FD474B8A34DE4640D1BF6E22447D4E407E68305750DE4640257497C4597D4E40AE2990D959DE4640874F3A91607D4E4043FDD3B25ADE464016C26A2C617D4E409D8598A663DE46408A50B692677D4E40130CE71A66DE464095B08053697D4E40BF677FFB95DE464089A768F68A7D4E40EA12C42FABDE464087CC4BB49A7D4E400A87399C54DF4640971FB8CA137E4E40263B91BB63DF4640023B48991E7E4E408F7D7F3969DF4640B377EBA1227E4E4050502F9D7BDF4640C4F98A24307E4E408265B67581DF46406255736F347E4E4049F25CDF87DF46406C7BBB25397E4E4038BEF6CC92DF4640D3F9F02C417E4E40",NULL
5736,"дорога №5736",False,"0105000020E61000000100000001020000000A000000774600DCD1DD46400184B46BE77C4E405437177FDBDD46406BC71EEBF37C4E404C0C1357DFDD4640B60A07E7F87C4E406B6281AFE8DD4640B07E2205057D4E408214E1CBE9DD4640EB066575067D4E4055359C8DF0DD46408D2782380F7D4E4029006B7AF5DD4640D80E46EC137D4E40D27F208A13DE4640E41071732A7D4E40132A38BC20DE4640F7706EB8347D4E40FD474B8A34DE4640D1BF6E22447D4E40",NULL
5737,"дорога №5737",False,"0105000020E610000001000000010200000003000000B901FAD8B8DD4640FFF27FFDC67C4E4054A1269FC3DD46400AFA66F6D47C4E40774600DCD1DD46400184B46BE77C4E40",NULL
5738,"дорога №5738",False,"0105000020E6100000010000000102000000090000000E51E0F835DD464026CFABF01D7C4E40AFF5FBB440DD46400729D3C32B7C4E409BD4867945DD4640F8D802E7317C4E40769F88EA52DD46407275B636437C4E40D6CADF185DDD46402A6AD553507C4E40DD346C4A68DD4640B278FBBD5E7C4E40113A43CC80DD4640A2B8E34D7E7C4E4088878B378DDD464028EFE3688E7C4E409951E2299ADD46409DCE5F329F7C4E40",NULL
5739,"дорога №5739",False,"0105000020E610000001000000010200000008000000D905836BEEDC46402B72E371AC7B4E4095884BE9F4DC4640EE0E84BFBA7B4E40A20337F7FCDC4640FDF4447CCC7B4E40C3F5831502DD46408C14CAC2D77B4E400363D8BC05DD464005D0DECFDF7B4E405A547A5C0ADD4640679714C4E57B4E40DF6124C511DD464068D4D74EEF7B4E400E51E0F835DD464026CFABF01D7C4E40",NULL
5740,"дорога №5740",False,"0105000020E6100000010000000102000000030000008824C4A6DFDC46408FEED6E88B7B4E404A9E46B5E3DC4640967840D9947B4E40D905836BEEDC46402B72E371AC7B4E40",NULL
5741,"дорога №5741",False,"0105000020E610000001000000010200000026000000F6D786E52ADB46409F0436E7E0774E40855CA96741DB46403FCCB96F10784E4031DDDA7866DB4640118134AD5E784E40883FD4C78DDB4640AB9A7BA3B1784E403CB775DC95DB4640A25813B0C2784E4091F8CBDD9DDB464046EA3D95D3784E407E422C51ACDB46409B1DA9BEF3784E40517754EBB3DB464051ECB2A904794E404FB39B74B6DB46400D5B0E4F0A794E4059219B9ABADB4640D27F208A13794E409389004CBEDB46405DA626C11B794E40EAF06B7FC2DB46407CFC941925794E40F4305981C6DB46400609F6042E794E40C501F4FBFEDB46407352F3B0AB794E40761C3F541ADC4640CBCC165AE7794E40A154B1E721DC4640BDCD76E0F7794E40D014956824DC4640EA53D856FD794E4072D98DE32CDC46400458E4D70F7A4E40809C306134DC4640FB2F2130207A4E402046088F36DC4640941051F1247A4E40D174763238DC46404BC8AC83287A4E40FF00101C3CDC46406405BF0D317A4E4086AA984A3FDC4640C60E74FE377A4E40B29A536E47DC4640BDB266BF497A4E40C2418C214ADC4640A80183A44F7A4E40D48A259B61DC464070F48CD8827A4E400FB743C362DC46408672A25D857A4E406C51B01067DC4640DBC765378E7A4E40CD32D5DD86DC46409CE09BA6CF7A4E40F33746578EDC46407C348B06DF7A4E400AC84DC3A6DC4640EBE1CB44117B4E40506EDBF7A8DC4640245E9ECE157B4E40F52AD780ADDC46405BF6DA221F7B4E407ECFA33DB9DC464031694249377B4E408696D0B8CBDC46401C57C801607B4E40E7CD97CDD2DC4640858EC29A6F7B4E4049337106DADC46402ADE6D837F7B4E408824C4A6DFDC46408FEED6E88B7B4E40",NULL
5742,"дорога №5742",False,"0105000020E610000001000000010200000003000000781A7AD514DB46400A75A26EB1774E40726083CF20DB46402D65749BCB774E40F6D786E52ADB46409F0436E7E0774E40",NULL
5743,"дорога №5743",False,"0105000020E610000001000000010200000003000000DECDAED6E4DA46402E59709A99774E40F2118CDE04DB4640226C787AA5774E40781A7AD514DB46400A75A26EB1774E40",NULL
5744,"дорога №5744",False,"0105000020E610000001000000010200000002000000E6F6DC5383DA464023E4727275774E40DECDAED6E4DA46402E59709A99774E40",NULL
5745,"дорога №5745",True,"0105000020E610000001000000010200000025000000745314F93FD54640577E7445846F4E408F94E3045CD546408A4C0A3DAC6F4E40A6D7C11C98D54640F950FDDE01704E40AB1386B7BDD54640C56A984638704E406941DE61C9D54640EC7EBA2649704E40251818C3E6D546401E8997A773704E409B374E0AF3D54640D46B0E6B85704E401B49827005D6464073631F09A0704E404600811832D646405DE795A1E0704E40D6C9198A3BD64640E523CE2FEF704E404B6D4ECA49D646405DAED92505714E40E0DFFB766DD64640113EEF213C714E40D9F1BAD97AD6464012B23DC450714E40D1EAE40CC5D64640A2E2491CC3714E406738AFFBD8D646401008CFDFDF714E40549FF53AF3D64640C81C154905724E404196AA590CD746402C674A4629724E4054AFB6BD38D74640EE2994E068724E40EC472F0F3ED746403EDCC47F70724E4036F570B845D7464050221D797B724E40AB251DE560D746403B9AD99DA4724E4035FFF9C78CD7464030085163E7724E40778AB03CA3D74640F57A9C0E09734E40D8E95102ACD746406C0E6B8544734E405F93DA30AFD7464073C9271A5A734E40437BAB64B6D74640BEBCA54176734E404ADD8431D8D746401E2AD725F4734E40E7A507AAEBD74640F419506F46744E40E3E94B25F2D7464053149E865E744E40E198654F02D8464058BB37D08D744E409BB3999E0BD84640D42D967DB2744E407B6F67BA32D8464009D16BFD3E754E406D5919E835D846402FD0A40348754E40939B977961D8464013286211C3754E40B06FCC576ED84640B39EB536E8754E403A88E7B68ED846402D4B2A093F764E40B3A899FFA1D84640307EBF3D74764E40",NULL
5746,"дорога №5746",True,"0105000020E610000001000000010200000003000000F67B629D2AD546400A7EC0A8496F4E40132D793C2DD546409A119491696F4E40745314F93FD54640577E7445846F4E40",NULL
5747,"дорога №5747",False,"0105000020E6100000010000000102000000060000004D4BAC8C46D54640BF7E880D166F4E4051C5E8143FD54640D23AAA9A206F4E40F079B42737D546406D640DCD2B6F4E4035875A892FD5464049C5B590366F4E403E2E60B829D5464069AB92C83E6F4E40F67B629D2AD546400A7EC0A8496F4E40",NULL
5748,"дорога №5748",True,"0105000020E6100000010000000102000000090000009C58969E9FD54640D90D36D0D76E4E40EF8FF7AA95D5464053454CE4DD6E4E402F956D9681D5464076662728EA6E4E406CD333187ED54640F295404AEC6E4E4073373E4970D546405E279AACF66E4E40093C8B3963D54640CA00AB7E006F4E4075C7629B54D5464030455E7B0B6F4E407484679D4CD5464074C5D67D116F4E404D4BAC8C46D54640BF7E880D166F4E40",NULL
5749,"дорога №5749",True,"0105000020E61000000100000001020000000C00000036BC6AAF4F0747408890A971255E4E40B45FD27366074740853EFD0C145E4E405BB0F95D7D0747404F988B53085E4E408957FE21A20747406E9A88C8FA5D4E40689192C3CC0747401AEFD819F05D4E40258EE156E6074740080BDDDBE35D4E403D89BE7108084740AF9FB426CC5D4E4076B5262724084740A01518B2BA5D4E400333953435084740F717E6A9B35D4E40B88E160C530847408567F805AA5D4E40602239F471084740197442E8A05D4E40623A634E8608474027CF06AA905D4E40",NULL
5755,"дорога №5755",False,"0105000020E6100000010000000102000000070000009B0C7D66FF1447408DF4FD2F32714E40BB26A4350615474072E778BB14714E40ABD09BE50D154740795CAF44FB704E40BC9179E40F154740D2F4238FF1704E40C1F748940715474086D09C50E3704E40998A43EC02154740B13ED46CD4704E4055E531B907154740C6BE64E3C1704E40",NULL
